mrl_key,processor,mr,mr_ln_no,jcn,techwrt,nomenclature,cog,fsc,niin,part_no,qty,ui,market_research_up,market_research_ep,avail_typ,request_date,rdd,pri,swilin,hull_or_shop,suggested_source,mfg_cage,apl,nha_equipment_system,nha_model,nha_serial,techmanual,dwg_pc,requestor_remarks,gss_avail,nsn,gss_qty_avail,gss_aac,gss_avail_date,gss_notes,qty2,gss_up,gss_ep,sourcing_analyst,source,part_no2,nomenclature,date_received,validity,lead_time,quote_notes,qty3,quote_ui,up2,ep2,source2,part_no3,nomenclature2,date_received2,validity2,lead_time2,quote_notes2,qty4,quote_ui2,up3,ep3,source3,part_no4,nomenclature3,date_received3,validity3,lead_time3,quote_notes3,qty5,quote_ui3,up4,ep4,source4,part_no5,nomenclature4,date_received4,validity4,lead_time4,quote_notes4,qty6,quote_ui4,up5,ep5,source5,part_no6,nomenclature5,date_received5,validity6,lead_time5,quote_notes5,qty7,quote_ui5,up6,ep6,source6,part_no7,nomenclature6,date_received6,validity7,lead_time6,quote_notes6,qty8,quote_ui6,up7,ep7,quotes_received2,selected_source,selected_part_no,selected_nomenclature,selected_qty,quoted_ui,lowest_up,lowest_ep,quote_notes7,lowest_count,tech_edit_id,pa_submission_date,analyst_pa_remarks,reqnum,awarded_source,awarded_part_no,awarded_nomenclature,awarded_qty,awarded_unit_of_issue,awarded_up,awared_ep,pri_change_2,purchasing_analyst2,purchased_vendor,purchased_part_no,purchased_nomenclature,purchased_qty,purchased_unit_of_issue,up8,ep8,diff_up,diff_ep,do_folder,jin,order_date,reqnum_rb,award_date,order_id,suffix,order_ln_no,edd_to_ches,rec_vse_dt,lot_id,triwall,status,shipdoc_tcn,vse_ship_no,booking,vessel,container,sail_dt,edd_to_egypt,egypt_lsc_arr_dt,analyst_remarks,source_name,ERRORS,original_line
MR20145-EG2492,nan,MR20145-EG,2492,688-5001693,K21YBKG1572,"MALE ADAPTER, BRNZ, SILBRZ, 1"" FF x 1"" MPT",nan,nan,nan,"605160 - 1"" x 1""",2,EA,nan,0.0,DSRA 2022,2021-10-24,2021-12-26,3,688-52410-039,688.0,W & O Supply Inc,nan,nan,AUXILIARY MACHINERY SEA WATER SYSTEM,nan,nan,NIC,NIC,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,HAB,W&O Supply,605160.200R,nan,44813.0,nan,nan,nan,2.0,nan,31.7,63.4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1,W&O Supply,nan,nan,nan,nan,31.7,63.4,nan,3,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,3,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC3060,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,116
MR20145-EG2519,nan,MR20145-EG,2519,684-0001965,K19SHB1454,"Cleat, Rope",nan,nan,nan,33805T46,4,EA,4.26,17.04,DPMA 2017,2022-04-20,2022-06-25,4,684-58311-001,684.0,MCMASTER-CARR SUPPLY,39428,NIC,NIC,NIC,NIC,NIC,NIC,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,SN,MCMASTER-CARR SUPPLY,33805T46,nan,44799.0,44829.0,Today,nan,4.0,nan,13.71,54.84,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1,MCMASTER-CARR SUPPLY,nan,nan,nan,nan,13.71,54.84,nan,3,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC3441,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,117
MR20145-EG2529,nan,MR20145-EG,2529,684-0232,K19YBB0584,"PIPE HANGER, CHAIR CLAMP, 1'' IPS, STEEL",nan,nan,nan,"548100-1""",2,EA,0.0,0.0,DPMA 2017,2022-04-20,2022-06-25,4,684-52411-006,684.0,W & O Supply Inc,nan,NIC,NIC,NIC,NIC,NIC,NIC,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,HAB,W&O Supply,548100.200,nan,44813.0,nan,nan,nan,2.0,nan,30.0,60.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1,W&O Supply,nan,nan,nan,nan,30,60,nan,3,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC3445,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,118
MR20145-EG2546,nan,MR20145-EG,2546,684-0233,K19YBB0581,"PIPE HANGER, CHAIR CLAMP, 1'' IPS, STEEL",nan,nan,nan,"548100-1""",2,EA,0.0,0.0,DPMA 2017,2022-04-20,2022-06-25,4,684-52411-002,684.0,W & O Supply Inc,nan,NIC,NIC,NIC,NIC,NIC,NIC,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,HAB,W&O Supply,548100.200,nan,44813.0,nan,nan,nan,2.0,nan,30.0,60.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1,W&O Supply,nan,nan,nan,nan,30,60,nan,3,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC3446,980FMC-0125,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,119
MR20145-EG2547,nan,MR20145-EG,2547,684-0298,K16BKB2207,Elbow Bronze Silbraze Dg 45  3/4,nan,nan,nan,"605104-3/4""",2,EA,9.25,18.5,DPMA 2017,2022-04-20,2022-06-25,4,684-55152-001,684.0,W & O Supply Inc,nan,NIC,NIC,NIC,NIC,NIC,NIC,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,HAB,W&O Supply,605104.150R,nan,44813.0,nan,nan,nan,2.0,nan,14.0,28.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1,W&O Supply,nan,nan,nan,nan,14,28,nan,3,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC3447,980FMC-0125,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,120
MR20145-EG2548,nan,MR20145-EG,2548,684-0147,K19MLB2643,"Quick Disconnect Socket, 3/8"" Coupling, 1/2"" NPT Male",nan,nan,nan,6536K23,18,EA,12.67,228.06,DPMA 2017,2022-04-20,2022-06-25,4,684-55100-004,684.0,MCMASTER-CARR SUPPLY,39428,NIC,NIC,NIC,NIC,NIC,NIC,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,SN,MCMASTER-CARR SUPPLY,6536K23,nan,44799.0,44829.0,Today,nan,18.0,nan,15.52,279.36,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1,MCMASTER-CARR SUPPLY,nan,nan,nan,nan,15.52,279.36,nan,3,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC3448,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,121
MR20145-EG2661,nan,MR20145-EG,2661,688-0001609,K19ABB2673,Timer sequentail,nan,nan,nan,8145-20,8,EA,nan,0.0,nan,NaT,NaT,3,688-65111-001,688.0,INCREDIBLE SUPPLY  & LOGISTICS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,SN,World Wide Grainger (Global_Export@grainger.com),5X459,nan,44813.0,44926.0,nan,nan,8.0,nan,108.8,870.4,AEROBASE GROUP,NSN: 6645-00-445-7814,nan,44816.0,44846.0,7-10 DAYS,nan,8.0,nan,250.99,2007.92,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2,World Wide Grainger (Global_Export@grainger.com),nan,nan,nan,nan,108.8,870.4,nan,2,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,3,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC3123,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,122
MR20145-EG2662,nan,MR20145-EG,2662,688-0001609,K19ABB2678,"PROTECTOR,THERMAL-O",nan,nan,nan,8300CRBL11,1,EA,nan,0.0,nan,NaT,NaT,3,688-65111-001,688.0,INCREDIBLE SUPPLY  & LOGISTICS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,SN,AEROBASE GROUP,NSN: 6110-01-514-5198,nan,44816.0,44846.0,7-10 DAYS,nan,1.0,nan,650.0,650.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1,AEROBASE GROUP,nan,nan,nan,nan,650,650,nan,3,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,3,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC3124,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,123
MR20145-EG2664,nan,MR20145-EG,2664,688-0001609,K19ABB2676,CAPACITOR,nan,nan,nan,85PS110C09,4,EA,nan,0.0,nan,NaT,NaT,3,688-65111-001,688.0,INCREDIBLE SUPPLY  & LOGISTICS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,Error,nan,nan,nan,nan,Error,Error,nan,4,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,3,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC3125,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,124
MR20145-EG2672,nan,MR20145-EG,2672,688-0001609,K19ABB2669,GASKET,nan,nan,nan,9301,8,EA,nan,0.0,nan,NaT,NaT,3,688-65111-001,688.0,INCREDIBLE SUPPLY  & LOGISTICS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,Error,nan,nan,nan,nan,Error,Error,nan,4,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,3,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC3126,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,125
MR20145-EG2723,nan,MR20145-EG,2723,688-0001609,K19ABB2680,Filter Drier Refrigerant,nan,nan,nan,C-032,1,EA,nan,0.0,nan,NaT,NaT,3,688-65111-001,688.0,INCREDIBLE SUPPLY  & LOGISTICS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,SN,World Wide Grainger (Global_Export@grainger.com),6X505,nan,44813.0,44926.0,nan,nan,1.0,nan,20.0,20.0,AEROBASE GROUP,C032,nan,44816.0,44846.0,7-10 DAYS,nan,1.0,nan,650.0,650.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2,World Wide Grainger (Global_Export@grainger.com),nan,nan,nan,nan,20,20,nan,2,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,3,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC3133,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,126
MR20145-EG2752,nan,MR20145-EG,2752,688-0001609,K19ABB2675,"VALVE,EXPANSION",nan,nan,nan,FS-1/2-Z,18,EA,nan,0.0,nan,NaT,NaT,3,688-65111-001,688.0,INCREDIBLE SUPPLY  & LOGISTICS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,SN,World Wide Grainger (Global_Export@grainger.com),1ZRF5,nan,44813.0,44926.0,nan,nan,18.0,nan,161.34,2904.12,AEROBASE GROUP,FS-1/2-Z,nan,44816.0,44846.0,7-10 DAYS,nan,18.0,nan,412.95,7433.099999999999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2,World Wide Grainger (Global_Export@grainger.com),nan,nan,nan,nan,161.34,2904.12,nan,2,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,3,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC3145,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,127
MR20145-EG2770,nan,MR20145-EG,2770,682-5001304,K21SHB0197,"Bar, Flat, Aluminum, 2 1/2"" X 3/8"", QQ-A-200/7, 5456-H111",nan,nan,8921879.0,ASTM B221,20,FT,9.69,193.79999999999998,nan,NaT,NaT,5,nan,nan,Steel Services,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,Error,nan,nan,nan,nan,Error,Error,nan,4,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,5,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC3514,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,128
MR20145-EG2778,nan,MR20145-EG,2778,682-5001304,K21SHB0196,"Bar, Flat, Aluminum, 3"" X 1/2"", QQ-A-200/7, 5456-H111",nan,nan,8921886.0,ASTM B221,20,FT,22.1,442.0,nan,NaT,NaT,5,nan,nan,Steel Services,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,Error,nan,nan,nan,nan,Error,Error,nan,4,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,5,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC3517,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,129
MR20145-EG2793,nan,MR20145-EG,2793,682-5001304,K21SHB0199,"Bar, Round, 5086 Aluminum, 5/8"" Diameter, QQ-A-200/5 5086 H111",nan,nan,12628892.0,QQ-A-200/5,20,FT,24.74,494.79999999999995,nan,NaT,NaT,5,nan,nan,Steel Services,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,Error,nan,nan,nan,nan,Error,Error,nan,4,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,5,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC3518,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,130
MR20145-EG2800,nan,MR20145-EG,2800,684-0001967,K19HHB2776,"COUPLING,ACTUATOR-HANDWHEEL,VALVE",nan,nan,nan,12138-510,40,EA,nan,0.0,nan,NaT,NaT,4,684-59320-001,684.0,INCREDIBLE SUPPLY  & LOGISTICS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,Error,nan,nan,nan,nan,Error,Error,nan,4,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC3524,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,131
MR20145-EG2801,nan,MR20145-EG,2801,682-0002134,K19MTB3694,"DIAL,SCALE",9B,5355.0,15088161.0,5844S01793,1,EA,nan,0.0,nan,NaT,NaT,5,nan,nan,JME ELLSWORTH - ROCHESTER GUAGES,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,Error,nan,nan,nan,nan,Error,Error,nan,4,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,5,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC3525,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,132
MR20145-EG2802,nan,MR20145-EG,2802,682-0002135,K19MTB3697,"DIAL,SCALE",9B,5355.0,15088161.0,5844S01793,1,EA,nan,0.0,nan,NaT,NaT,5,nan,nan,JME ELLSWORTH - ROCHESTER GUAGES,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,Error,nan,nan,nan,nan,Error,Error,nan,4,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,5,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC3526,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,133
MR20145-EG2803,nan,MR20145-EG,2803,682-0002136,K19MTB3700,"DIAL,SCALE",9B,5355.0,15088161.0,5844S01793,1,EA,nan,0.0,nan,NaT,NaT,5,nan,nan,JME ELLSWORTH - ROCHESTER GUAGES,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,Error,nan,nan,nan,nan,Error,Error,nan,4,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,5,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC3527,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,134
MR20145-EG2804,nan,MR20145-EG,2804,682-0002137,K19MTB3703,"DIAL,SCALE",9B,5355.0,15088161.0,5844S01793,1,EA,nan,0.0,nan,NaT,NaT,5,nan,nan,JME ELLSWORTH - ROCHESTER GUAGES,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,Error,nan,nan,nan,nan,Error,Error,nan,4,TBD,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,5,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,980FMC3528,nan,FUNDING,nan,FUNDING,nan,nan,nan,nan,nan,nan,CANX FROM EW-ORDERED BY NAVSUP-PER BI-WEEKLY EMR,nan,nan,nan,nan,nan,nan,nan,nan,nan,NEW_DO 980 Phase2.xlsx,None,135
